Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-Sep-22,8200,8479,8194,8421.45,8397.44349,12812,3222,107588046,3680,28.72,285,221.45
29-Sep-22,8480,8554,8337.05,8427.95,8459.490446,7379,1778,62422580,2470,33.47,216.95,-52.05
30-Sep-22,8592.35,8694.9,8387.8,8583.3,8509.541608,7751,1712,65957457,2955,38.12,307.1,-9.05
03-Oct-22,8460,8521.5,8300,8312.8,8397.574327,21641,7469,181731906,9713,44.88,221.5,-147.2
04-Oct-22,8488,8505,8425,8491.1,8462.765408,6539,1703,55338023,3183,48.68,80,3.1
06-Oct-22,8534.55,8662.85,8529.5,8577.15,8592.522864,14455,3955,124204918,7593,52.53,133.35,42.6
07-Oct-22,8596,8649.6,8539,8550.25,8583.72804,10542,3269,90489661,4898,46.46,110.6,-45.75
10-Oct-22,8397.5,8620,8397.5,8579.1,8500.600521,13042,3974,110864832,7160,54.9,222.5,181.6
11-Oct-22,8650,8681.2,8485,8509.6,8583.125531,49701,1255,426589922,46545,93.65,196.2,-140.4
12-Oct-22,8500,8546,8331.6,8361.3,8432.857773,6574,1787,55437607,2590,39.4,214.4,-138.7
13-Oct-22,8363,8423,8300,8313.1,8355.563213,13146,3632,109842234,5527,42.04,123,-49.9
14-Oct-22,8471.3,8570,8415,8455.85,8506.61842,16547,5071,140759015,7883,47.64,155,-15.45
17-Oct-22,7999,7999,7735,7778.35,8117.071285,101213,13277,821553136,66739,65.94,264,-220.65
18-Oct-22,7778.35,7778.35,7110,7203.45,7376.586239,103144,18309,760850611,33653,32.63,668.35,-574.9
19-Oct-22,7203.1,7448.65,7175,7316.45,7327.773801,59368,10523,435035275,13545,22.82,273.65,113.35
20-Oct-22,7309,7389,7230.9,7370.35,7300.898748,30271,8530,221005506,13588,44.89,158.1,61.35
21-Oct-22,7442.7,7442.7,7229,7260.2,7329.578832,13681,3386,100275968,6072,44.38,213.7,-182.5
24-Oct-22,7321.3,7365.6,7260.65,7309.65,7307.064215,4921,1586,35958063,,,104.95,-11.65
25-Oct-22,7318,7341.5,7175,7187.2,7264.471321,53594,7909,389332076,40992,76.49,166.5,-130.8
27-Oct-22,7205,7245,7002,7021.25,7062.173533,40315,12240,284711526,19642,48.72,243,-183.75
28-Oct-22,7011,7021,6842.3,6877.15,6893.58092,31247,7242,215403723,10827,34.65,178.7,-133.85
31-Oct-22,6885.65,7093.2,6885.65,6997.65,7009.714307,39679,11412,278138454,16670,42.01,207.55,112
01-Nov-22,7030,7079.55,6925.1,6956.35,6962.04149,22849,8321,159075686,11170,48.89,154.45,-73.65
02-Nov-22,6995,7048.45,6925.65,6941.5,6981.510425,25563,7391,178468351,11577,45.29,122.8,-53.5
03-Nov-22,6943.95,6943.95,6879.9,6892.6,6907.397947,12175,2887,84097570,5698,46.8,64.05,-51.35
04-Nov-22,6940.45,6940.45,6855,6913,6888.481175,10518,2824,72453045,4145,39.41,85.45,-27.45
07-Nov-22,6979.9,7040,6953,6975.2,6988.728818,22236,6521,155401374,12168,54.72,87,-4.7
